1	4	6	7	8	11	12	13	15	17	18	21	22	23	28	31	33	35	42	45	50	51	54	56	57	61	62	65	71	72	75	78	84	86	87	91	92	93	96	101	102	104	105	111	114	118	119	120	122	124	129	130	132	133	138	141	146	148	149	158	159	160	161	162	163	165	167	170	172	176	177	180	183	188	189	190	195	197	199	200	201	209	211	212	213	214	216	217	218	222	226	228	229	231	234	237	243	245	246	248	249	252	254	258	261	262	263	264	265	266	271	274	280	282	283	284	285	286	287	288	293	294	296	297	300	303	304	305	308	312	316	317	319	321	322	325	326	328	337	338	339	340	341	346	347	348	349	352	354	355	365	367	368	371	374	375	376	382	386	387	389	393	394	395	397	401	403	404	411	412	413	415	420	421	423	430	431	432	433	436	437	440	441	448	453	457	458	460	461	462	463	467	469	471	476	477	481	482	483	487	488	490	491	493	494	500	502	507	509	514	515	518	519	520	522	524	532	534	535	537	538	549	552	554	555	562	563	564	565	566	567	569	575	576	580	583	584	587	590	591	594	603	604	613	616	618	624	625	628	629	632	635	638	639	640	641	648	649	652	654	656	664	665	666	667	672	674	676	677	678	681	685	686	688	690	694	697	699	700	701	703	704	706	707	710	713	714	719	721	723	725	726	728	730	731	735	739	742	748	752	759	760	763	764	765	766	767	772	773	774	776	777	779	782	783	786	788	790	791	792	793	794	795	801	802	806	809	819	820	822	824	826	831	832	833	836	844	847	848	854	855	856	857	859	860	861	863	866	870	874	877	878	879	882	884	885	886	887	888	889	891	897	900	903	905	907	911	912	913	922	924	929	930	932	933	935	936	938	940	941	943	944	946	947	949	950	957	958	961	963	967	969	972	978	981	982	983	985	986	991	998	999	1000	1002	1003	1005	1007	1010	1011	1014	1017	1020	1022	1024	1026	1027	1029	1030	1034	1035	1039	1043	1046	1049	1050	1052	1055	1061	1063	1065	1066	1067	1071	1073	1074	1075	1076	1077	1080	1081	1086	1088	1090	1091	1093	1094	1099	1100	1102	1103	1104	1112	1117	1119	1123	1127	1131	1132	1133	1134	1135	1140	1143	1144	1145	1149	1153	1155	1159	1160	1161	1162	1163	1164	1166	1169	1173	1184	1190	1191	1194	1195	1197	1205	1208	1209	1214	1215	1216	1217	1219	1220	1223	1228	1229	1231	1234	1235	1236	1237	1241	1245	1246	1247	1248	1249	1250	1251	1253	1259	1260	1270	1271	1274	1286	1287	1289	1295	1296	1298	1300	1302	1303	1306	1308	1311	1313	1314	1317	1318	1320	1321	1324	1325	1327	1330	1332	1335	1336	1340	1343	1346	1348	1351	1353	1359	1365	1367	1369	1377	1380	1382	1383	1384	1389	1394	1396	1398	1399	1402	1403	1404	1406	1412	1417
S1IndexL	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0.0127551020408163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204081632653061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510204081632653	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0.00510204081632653	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326530612244898	0	0	0	0	0	0	0	0	0	0	0.0127551020408163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510204081632653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545918367346939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510204081632653	0	0	0	0.00255102040816327	0	0	0	0.0153061224489796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255102040816327	0	0
S1IndexR	0	0	0	0	0.0050761421319797	0	0	0	0.00253807106598985	0.00253807106598985	0	0	0	0.0050761421319797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032994923857868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00761421319796954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00761421319796954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0.00761421319796954	0	0	0	0	0.0050761421319797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0.852791878172589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00761421319796954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00761421319796954	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152284263959391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0.0050761421319797	0	0	0	0	0	0	0.00253807106598985	0	0	0	0.00761421319796954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1keyA	0	0	0	0	0.0100755667506297	0	0	0	0	0.0075566750629723	0	0	0	0.00251889168765743	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0.00503778337531486	0	0	0	0	0.052896725440806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0.0125944584382872	0	0	0	0	0	0	0	0	0	0	0.0125944584382872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0.00251889168765743	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0.0100755667506297	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075566750629723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0.0151133501259446	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0.00251889168765743	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0.75566750629723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100755667506297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0.017632241813602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743
S1keyB	0	0	0	0	0	0	0	0	0.00251889168765743	0.017632241813602	0	0	0	0.00251889168765743	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554156171284635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0.00251889168765743	0	0	0.00251889168765743	0	0	0	0	0	0	0	0.00503778337531486	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075566750629723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0.00251889168765743	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0327455919395466	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73551637279597	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0.0151133501259446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0.0075566750629723	0	0	0	0	0.0100755667506297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0327455919395466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0	0	0	0.00503778337531486	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1keyC	0	0	0	0	0	0	0	0	0	0.0100755667506297	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0327455919395466	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0.848866498740554	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0.0226700251889169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0.0226700251889169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0.0075566750629723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1keyD	0	0	0	0	0	0	0	0	0	0.020460358056266	0	0	0	0	0.00255754475703325	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0.0562659846547315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0.00767263427109974	0	0	0.00767263427109974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051150895140665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051150895140665	0	0	0	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051150895140665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010230179028133	0	0	0	0	0	0	0.00255754475703325	0	0	0	0.00767263427109974	0	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0	0	0.020460358056266	0.00767263427109974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785166240409207	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127877237851662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153452685421995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255754475703325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1keyE	0	0	0	0	0.00252525252525253	0	0	0	0	0.0101010101010101	0	0	0	0.00505050505050505	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126262626262626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.805555555555556	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126262626262626	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0.0126262626262626	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0656565656565657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1keyF	0	0	0	0	0.00253807106598985	0	0	0	0	0.0253807106598985	0	0	0	0.00761421319796954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0.0634517766497462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101522842639594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0.00253807106598985	0	0.00253807106598985	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050761421319797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0.00253807106598985	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050761421319797	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0.0101522842639594	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0.0152284263959391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.703045685279188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0.0152284263959391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177664974619289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0.050761421319797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00761421319796954	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253807106598985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1keyG	0	0	0	0	0	0	0	0	0	0.0302267002518892	0	0	0	0.00251889168765743	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428211586901763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075566750629723	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0.0100755667506297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0.0075566750629723	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0.75566750629723	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125944584382872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151133501259446	0	0	0	0.00503778337531486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428211586901763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0.00251889168765743	0	0	0.00503778337531486	0	0.00251889168765743	0	0.0075566750629723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
